Address,Beds,Baths,Square Feet,Property Type,Listing Price
"['13703','Granger','Ave','Orlando']",5,5,4058,Residential,1650000
"['4360','Conroy','Club','Dr','Orlando']",4,3,2534,Residential,598000
"['9946','Bennington','Chase','Dr','Orlando']",5,3,2754,Residential,506000
"['12107','Aztec','Rose','Ln','Orlando']",4,5,3528,Residential,1050000
"['5017','City','St','#1937','Orlando']",1,1,724,Condominium,175000
"['8918','Tavistock','Lakes','Blvd','Orlando']",5,3,2476,Residential,769900
"['2428','Oak','Park','Way','#202','Orlando']",3,2,1081,Condominium,230000
"['155','S','Court','Ave','#2214','Orlando']",1,1,728,Condominium,290000
"['343','Broadway','Ave','Orlando']",3,3,1835,Residential,699999
"['4630','Commander','Dr','#1031','Orlando']",2,2,1054,Condominium,180000
"['3202','Middlesex','Rd','Orlando']",4,3,2625,Residential,2299900
"['530','E','Central','Blvd','#605','Orlando']",2,2,1338,Condominium,349000
"['4432','Watch','Hill','Rd','Orlando']",3,2,1275,Residential,299000
"['3362','Greenwich','Village','Blvd','#201','Orlando']",2,2,1430,Condominium,268000
"['4512','Commander','Dr','#1716','Orlando']",2,1,934,Condominium,190000
"['2632','Robert','Trent','Jones','Dr','#123','Orlando']",1,1,854,Condominium,165000
"['1159','Delaney','Ave','#5','Orlando']",3,4,2434,Condominium,617700
"['2652','Robert','Trent','Jones','Dr','#533','Orlando']",1,1,674,Condominium,153000
"['2232','Valentine','Aly','Orlando']",2,4,1815,Townhouse,550995
"['3593','Conroy','Rd','#412','Orlando']",2,2,1174,Condominium,265000
"['1105','Poinsettia','Ave','#A','Orlando']",2,3,1750,Townhouse,650000
"['3391','Parkchester','Square','Blvd','#201','Orlando']",1,1,930,Condominium,195000
"['1935','South','Conway','Road','#I','5','Orlando']",2,2,952,Condominium,179900
"['1924','Conway','Rd','#3','Orlando']",2,2,1240,Condominium,189900
"['840','Kenilworth','Ter','Orlando']",4,5,4833,Residential,1350000
"['4200','Thornbriar','Ln','#208','Orlando']",2,2,1000,Condominium,179900
"['11087','Leafshore','Loop','Orlando']",3,2.5,1652,MultiFamily,411280
"['6349','Castelven','Dr','#105','Orlando']",3,3,1682,Townhouse,319000
"['3446','Soho','St','#B04','Orlando']",2,2,1233,Condominium,215000
"['707','Mayfair','Cir','Orlando']",4,3,2559,Residential,629900
"['1620','Park','Lake','St','Orlando']",3,2,1275,Residential,498999
"['1110','SW','Ivanhoe','Blvd','#16','Orlando']",3,4,3129,Condominium,799900
"['2457','Baesel','View','Dr','Orlando']",4,4,3788,Residential,675000
"['87','Neruda','St','Orlando']",4,5,3161,Residential,911144
"['188','Mcmillian','St','Orlando']",4,4,3724,Residential,973492
"['32','W','Steele','St','Orlando']",5,4,3164,Residential,1390000
"['187','Mcmillian','St','Orlando']",5,5,4344,Residential,1023140
"['189','Mcmillian','St','Orlando']",5,4,4084,Residential,991290
"['51','E','New','Hampshire','St','Orlando']",4,3,2963,Residential,1008000
"['143','Marconi','Ave','Orlando']",3,2,2736,Residential,775467
"['2241','Lake','Vilma','Dr','Orlando']",5,5,3901,Residential,1100000
"['117','Robdell','St','Orlando']",3,3,2397,Residential,740970
"['135','Leggett','Ave','Orlando']",4,4,3157,Residential,856308
"['60','Peebles','St','Orlando']",4,4,3157,Residential,878308
"['90','Neruda','St','Orlando']",5,4,3103,Residential,839894
"['85','Marconi','Ave','Orlando']",5,4,3103,Residential,839894
"['162','Sabatier','Aly','Orlando']",3,2,2432,Residential,700900
"['168','Sabatier','Aly','Orlando']",6,4,3910,Residential,913810
"['129','Laxness','St','Orlando']",6,4,3910,Residential,953811
"['113','Leggett','Aly','Orlando']",6,4,3910,Residential,938811
"['169','Sabatier','Aly','Orlando']",4,3,3192,Residential,695900
"['58','Laxness','St','Orlando']",4,3,3192,Residential,836862
"['62','Peebles','St','Orlando']",5,4,3484,Residential,838581
"['133','Strickland','Aly','Orlando']",5,5,3518,Residential,931985
"['26','Mcmillian','Dr','Orlando']",5,5,3518,Residential,901772
"['2026','La','Due','Ct','Orlando']",3,2,1151,Residential,235000
"['9235','Sweet','Maple','Ave','Orlando']",3,3,1678,Townhouse,396000
"['715','Palmera','St','Orlando']",3,3,1476,Residential,320000
"['5855','La','Costa','Dr','#116','Orlando']",2,2,1125,Condominium,159000
"['3446','Soho','St','#301','Orlando']",2,2,1107,Condominium,229900
"['5550','E','Michigan','St','#3201','Orlando']",3,2,1194,Condominium,275000
"['5285','Cypress','Ct','#723','Orlando']",2,3,1285,Condominium,250000
"['460','E','Jackson','St','#3','Orlando']",2,3,1700,Condominium,625000
"['150','E','Robinson','St','#1425','Orlando']",1,2,1051,Condominium,389900
"['210','Hibiscus','Ct','Orlando']",3,3,2049,Residential,699500
"['1935','S','Conway','Rd','#F1','Orlando']",2,2,952,Condominium,179900
"['4904','Palm','Park','St','Orlando']",4,3,2982,Residential,725000
"['4200','Cepeda','St','Orlando']",4,2,1597,Residential,264900
"['437','S','Lee','Ave','Orlando']",4,2,1305,Residential,289000
"['6450','Alcalde','Ct','#103','Orlando']",2,2,1438,Condominium,295000
"['8558','Vedder','Ln','Orlando']",3,3,1779,Townhouse,465000
"['5138','Brenda','Dr','Orlando']",3,2,1554,Residential,365000
"['1318','Noble','Pl','#1','Orlando']",3,3,1493,Attached-Home,495000
"['6593','Queens','Borough','Ave','#202','Orlando']",3,2,1600,Condominium,244900
"['7395','Universal','Blvd','#402','Orlando']",2,2,1056,Condominium,314999
"['627','Woodward','St','Orlando']",4,4,2553,Residential,789000
"['2237','Baesel','View','Dr','Orlando']",4,4,3934,Residential,1499900
"['10203','Atterbury','Ct','Orlando']",5,6,10222,Residential,6995000
"['770','Country','Ln','Orlando']",4,3,2773,Residential,735000
"['1712','Hart','Ln','Orlando']",3,2,1650,Residential,454000
"['118','N','Rodbell','St','Orlando']",5,3,3460,Residential,832449
"['121','S','Peebles','St','Orlando']",5,3,3460,Residential,850593
"['10101','Pearson','Orlando']",3,3,2411,Residential,740652
"['10129','Pearson','Orlando']",3,3,1788,Residential,651749
"['10115','Pearson','Ave','Orlando']",3,3,2411,Residential,727905
"['13563','Granger','Ave','Orlando']",3,4,2584,Residential,734900
"['109','E','Marconi','Ave','Orlando']",5,5,3909,Residential,961895
"['134','W','Leggett','Aly','Orlando']",5,5,3909,Residential,889075
"['67','S','Peebles','St','Orlando']",5,5,3909,Residential,926297
"['6663','Queens','Borough','Ave','#301','Orlando']",3,2,1260,Condominium,250000
"['176','Rawson','St','Orlando']",3,2,2085,Residential,609268
"['2638','Vine','St','Orlando']",5,2,2608,Residential,530000
"['1715','N','Bumby','Ave','Orlando']",4,3,1299,Residential,399000
"['5311','Jennifer','Pl','Orlando']",4,2,1751,Residential,445000
"['129','Planetree','St','Orlando']",3,2,2085,Residential,614268
"['127','Banfield','Pl','Orlando']",4,4,3199,Residential,771179
"['152','Blueleaf','St','Orlando']",4,3,2920,Residential,756978
"['156','Blueleaf','St','Orlando']",5,4,3628,Residential,813960
"['19342','Banfield','Pl','Orlando']",4,3,2712,Residential,747394
"['3279','Westridge','Blvd','#204','Orlando']",2,2,914,Condominium,215000
"['18851','Rawson','St','Orlando']",4,3,2235,Residential,696391
"['205','Emory','Pl','Orlando']",4,3,2963,Residential,975000
"['83','W','Harding','St','Orlando']",3,3,1796,Townhouse,529900
"['6308','Mackenzie','St','Orlando']",3,2,1605,Residential,365000
"['2440','Forest','Club','Dr','Orlando']",3,4,3265,Residential,795000
"['27','Stymie','Pl,Winter','Park]",5,3,2327,Residential,784900
"['393','Niblick','Way','Orlando']",5,3,2327,Residential,884900
"['6460','Lyons','St','Orlando']",4,1,1376,Residential,320000
"['1704','Fairview','Shores','Dr','Orlando']",4,4,3537,Residential,1395000
"['4804','Normandy','Place','E','Unit','04','UNIT','04','','E103','Orlando']",2,2,1080,Condominium,234999
"['321','E','Harvard','St','Orlando']",7,5,2698,Residential,1049000
"['7521','Laureate','Boulevard','#','5307','Orlando']",3,2,1805,MultiFamily,489900
"['2806','Kilgore','St','Orlando']",3,3,1755,Townhouse,469500
"['9029','Lake','Avon','Dr','Orlando']",5,3,2998,Residential,599900
"['1105','Chichester','St','Orlando']",3,2,1594,Residential,599900
"['1021','Garden','Plz','Orlando']",4,4,2685,Residential,899000
"['4448','King','Cole','Blvd','Orlando']",3,2,1195,Residential,214900
"['11','W','Steele','St','Orlando']",5,3,2327,Residential,889900
"['2801','Harrison','Ave','Orlando']",4,3,2963,Residential,979900
"['10639','Marconi','Ave','Orlando']",5,5,3909,Residential,901580
"['908','Edgewater','Dr','Orlando']",3,3,3092,Residential,150000
"['260','S','Osceola','Ave','#1102','Orlando']",2,2,1765,Condominium,514850
"['7532','Toscana','Blvd','#524','Orlando']",3,2,2085,Condominium,499000
"['2648','Robert','Trent','Jones','Dr','#222','Orlando']",2,1,933,Condominium,179000
"['45','E','New','Hampshire','St','Orlando']",4,3,2963,Residential,985000
"['54','W','Jersey','St','#11','Orlando']",3,4,2100,Townhouse,615000
"['25','Stymie','Pl','Winter','Park']",5,3,2327,Residential,789900
"['309','E','Kaley','St','Orlando']",5,3,2327,Residential,794900
"['3328','Coleman','Pl','Orlando']",5,4,1940,Residential,379000
"['19153','Planetree','St','Orlando']",5,4,3628,Residential,813960
"['161','Rawson','St','Orlando']",5,4,3628,Residential,801531
"['132','Blueleaf','St','Orlando']",5,4,3628,Residential,801531
"['14201','Corrigan','Ave','Orlando']",6,6,5162,Residential,1970000
"['1814','Hollenbeck','Dr','Orlando']",5,4,2889,Residential,825000
"['7220','Westpointe','Blvd','#1427','Orlando']",3,2,1466,Condominium,252500
"['3209','Parkchester','Square','Blvd','#307','Orlando']",3,2,1260,Condominium,255000
"['9955','Pearson','Orlando']",3,3,1788,Residential,639187
"['13121','Mcmillian','Dr','Orlando']",4,3,2883,Residential,792581
"['924','Citrus','St','Orlando']",3,1,850,Residential,230000
"['2362','Brix','St','Orlando']",4,4,2085,Townhouse,633995
"['2374','Brix','St','Orlando']",3,4,2085,Townhouse,697995
"['13109','Mcmillian','Dr','Orlando']",4,3,2883,Residential,778869
"['155','S','Court','Ave','#2312','Orlando']",1,1,862,Condominium,285000
"['18604','Windroot','Pl','Orlando']",5,4,3856,Residential,916102
"['6117','Metrowest','Blvd','#101','Orlando']",3,3,1678,Townhouse,330000
"['625','Romano','Ave','Orlando']",4,3,1100,Residential,315400
"['1609','Florinda','Dr','Orlando']",5,3,2327,Residential,859900
"['5025','Dove','Tree','St','Orlando']",5,4,2974,Residential,749000
"['Plan','Juniper','-','10774','Pahokee','Beach','Pl','Orlando']",4,3,2037,Residential,584900
"['Plan','Monterey','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,2216,Residential,609900
"['Plan','Windsor','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,2627,Residential,639900
"['4451','Evers','Pl','#4','Orlando']",3,2,1780,Residential,338200
"['6148','Westgate','Dr','#102','Orlando']",2,2,943,Condominium,189880
"['150','E','Robinson','St','#3505','Orlando']",3,4,2702,Condominium,2500000
"['18963','Rawson','St','Orlando']",4,3,2712,Residential,764912
"['2215','Oregon','St','Orlando']",4,3,2963,Residential,884900
"['1847','Baylarian','Blvd','Orlando']",4,3,2963,Residential,980000
"['21','W','Steele','St','Orlando']",5,3,2327,Residential,879900
"['1437','Dann','St','Orlando']",5,3,2327,Residential,724900
"['1304','Golfview','St','Orlando']",3,2,1914,Residential,495000
"['1409','W','Harvard','St','Orlando']",5,3,2327,Residential,839999
"['800','W','Harvard','St','Orlando']",5,3,2327,Residential,849900
"['7573','Laureate','Blvd','#1304','Orlando']",2,2,1535,Condominium,460000
"['Plan','Fontana','-','13450','Gabor','Ave','Orlando']",5,4.5,3060,Residential,735900
"['Plan','Rockmoor','-','13450','Gabor','Ave','Orlando']",5,3.5,3413,Residential,754900
"['Plan','Coltman','-','13450','Gabor','Ave','Orlando']",4,3,2883,Residential,705900
"['5550','E','Michigan','St','#3230','Orlando']",3,2,1292,Condominium,289900
"['5325','Curry','Ford','Rd','#B103','Orlando']",2,1,896,Condominium,150000
"['Plan','Groveland','-','13426','Gabor','Ave','Orlando']",3,3,1855,MultiFamily,395900
"['Plan','Seacrest','-','13426','Gabor','Ave','Orlando']",3,2.5,1855,MultiFamily,410900
"['Plan','Vista','-','13426','Gabor','Ave','Orlando']",4,3,1855,MultiFamily,395900
"['521','West','Princeton','Street','Orlando']",3,3,1440,Attached-Home,520000
"['2426','Addalia','Aly','Orlando']",2,3,1449,Townhouse,599995
"['2434','Addalia','Aly','Orlando']",2,3,2085,Townhouse,659995
"['5','Plan','Corbeil','-','9429','Golden','Laurel','Ln','Orlando']",4,3.5,4062,Residential,1059990
"['5','Plan','Grenache','-','9429','Golden','Laurel','Ln','Orlando']",4,4.5,3635,Residential,1029990
"['5','Plan','Marsanne','-','9429','Golden','Laurel','Ln','Orlando']",4,4.5,3971,Residential,1035990
"['5','Plan','Dolcetto','-','9429','Golden','Laurel','Ln','Orlando']",4,4.5,4236,Residential,1072990
"['5','Plan','Barbera','-','9429','Golden','Laurel','Ln','Orlando']",5,4.5,4413,Residential,1089990
"['5','Plan','Varen','-','9429','Golden','Laurel','Ln','Orlando']",5,5.5,5801,Residential,1428990
"['Plan','Bordeaux','-','9429','Golden','Laurel','Ln','Orlando']",3,2.5,2976,Residential,947995
"['5','Plan','Lesmont','-','9429','Golden','Laurel','Ln','Orlando']",5,4.5,4704,Residential,1304990
"['5','Plan','Tourves','-','9429','Golden','Laurel','Ln','Orlando']",5,4.5,4807,Residential,1329990
"['5','Plan','Cabris','-','9429','Golden','Laurel','Ln','Orlando']",5,4.5,4296,Residential,1266990
"['1404','E','Harding','St','Orlando']",4,4,3120,Residential,1060800
"['15','N','Hampton','#LOT','4','Orlando']",4,3,1882,Residential,680000
"['Plan','Wilmington','-','8704','Crick','Aly','Orlando']",4,4.5,2459,Residential,632900
"['Plan','Cardinal','-','8704','Crick','Aly','Orlando']",4,3.5,2758,Residential,667900
"['Plan','Bellwood','-','8704','Crick','Aly','Orlando']",3,2,2432,Residential,635900
"['Plan','Talbot','-','8704','Crick','Aly','Orlando']",3,2.5,2397,Residential,629900
"['Plan','Mableton','-','8704','Crick','Aly','Orlando']",4,3,2343,Residential,613900
"['Plan','Savannah','-','8704','Crick','Aly','Orlando']",4,3,2396,Residential,628900
"['Plan','Standfield','-','8704','Crick','Aly','Orlando']",5,3,3150,Residential,704900
"['Plan','Cumberland','-','8704','Crick','Aly','Orlando']",3,2,1976,Residential,585900
"['Plan','Clover','-','13426','Gabor','Ave','Orlando']",5,2.5,2906,Residential,605900
"['Plan','Hawthorne','-','13426','Gabor','Ave','Orlando']",3,2,1739,Residential,494900
"['Plan','Azalea','-','13426','Gabor','Ave','Orlando']",3,3.5,2230,Residential,541900
"['Plan','Lantana','Bonus','-','13426','Gabor','Ave','Orlando']",4,4,2957,Residential,679900
"['Plan','Juniper','-','13426','Gabor','Ave','Orlando']",4,2.5,2018,Residential,516900
"['Plan','Azalea','Bonus','-','13426','Gabor','Ave','Orlando']",5,3.5,2688,Residential,586900
"['Plan','Orchid','-','13426','Gabor','Ave','Orlando']",3,2,2130,Residential,522900
"['Plan','Zinnia','-','13426','Gabor','Ave','Orlando']",5,5.5,3503,Residential,669900
"['Plan','Jasmine','-','13426','Gabor','Ave','Orlando']",4,3.5,1789,Residential,499900
"['Plan','Penta','-','13426','Gabor','Ave','Orlando']",4,3.5,1905,Residential,531900
"['Plan','Willow','-','13426','Gabor','Ave','Orlando']",5,5.5,3191,Residential,642900
"['Plan','Aster','-','13426','Gabor','Ave','Orlando']",4,3,2970,Residential,625900
"['Plan','Laurel','-','13426','Gabor','Ave','Orlando']",5,4,2647,Residential,583900
"['Plan','Lantana','-','13426','Gabor','Ave','Orlando']",4,3,2957,Residential,624900
"['Plan','Orchid','Bonus','-','13426','Gabor','Ave','Orlando']",5,3,3125,Residential,631900
"['625','Palmer','St','Orlando']",6,6,5477,Residential,1475000
"['Plan','Austin','-','Boggy','Creek','Road','Orlando']",4,4.5,3630,Residential,789900
"['Plan','Hampton','-','Boggy','Creek','Road','Orlando']",4,3,2931,Residential,739900
"['Plan','Raleigh','-','Boggy','Creek','Road','Orlando']",4,4.5,3303,Residential,767900
"['Plan','Charleston','-','Boggy','Creek','Road','Orlando']",3,2,2085,Residential,631900
"['Plan','Norfolk','-','Boggy','Creek','Road','Orlando']",4,3,3771,Residential,687900
"['Plan','Charlotte','-','Boggy','Creek','Road','Orlando']",4,4.5,3210,Residential,758900
"['Plan','Asheville','-','Boggy','Creek','Road','Orlando']",4,3,2069,Residential,629900
"['Plan','Richmond','-','Boggy','Creek','Road','Orlando']",3,2.5,3648,Residential,680900
"['Plan','Saddler','-','13450','Gabor','Ave','Orlando']",3,2,1773,Residential,579900
"['Plan','Thatcher','-','13450','Gabor','Ave','Orlando']",3,2.5,2055,Residential,604900
"['Plan','Mason','-','13450','Gabor','Ave','Orlando']",3,2.5,1788,Residential,591900
"['Plan','Brewer','-','13450','Gabor','Ave','Orlando']",4,2.5,2247,Residential,620900
"['8414','Pocasset','Pl','Orlando']",3,2,1431,Residential,305000
"['Plan','Sampson','-','Princeton','St.','And','John','Young','Parkway','Orlando']",2,2.5,1449,MultiFamily,484995
"['6050','Peregrine','Ave','Unit','F01,','Orlando,','FL','32819]",3,2.5,1258,Residential,139900
"['1440','HoldenAve','#9,','Orlando,','FL','32839]",2,2,970,Residential,434900
"['11430','Brown','Quail','Ct,','Orlando,','FL','32817]",3,2,1457,Residential,422670
"['2035','Great','Falls','Way,','Orlando,','FL','32824]",3,2,1770,Residential,360000
"['94','Campsite','Loop,','Orlando,','FL','32824]",3,2.5,1846,Residential,629000
"['1112','Venetian','Ave,','Orlando,','FL','32804]",3,2,1878,Residential,260000
"['12556','Floridays','Resort','Dr','Unit','A-210,','Orlando,','FL','32821]",2,2,975,Residential,162500
"['5408','E','','Michigan','St','#6,','Orlando,','FL','32812]",1,1,851,Residential,224000
"['7007','Karden','Way,','Orlando,','FL','32822]",2,2,1220,Residential,418420
"['13','Campsite','Loop,','Orlando,','FL','32824]",4,3,1769,Residential,249000
"['2107','E','Jersey','Ave,','Orlando,','FL','32806]",4,2,1397,Residential,220000
"['5684','Abercorn','Dr,','Orlando,','FL','32812]",3,2,1296,Residential,599000
"['4323','Corrine','Dr,','Orlando,','FL','32814]",3,2.5,1892,Residential,509900
"['8229','Sorbas','Ct,','Orlando,','FL','32836]",3,2,1616,Residential,674990
"['10757','Pahokee','Beach','Pl,','Orlando,','FL','32827]",3,2.5,2119,Residential,387000
"['2521','Lassek','Dr,','Orlando,','FL','32806]",3,2,1357,Residential,450000
"['2545','Twilight','Dr,','Orlando,','FL','3282]",4,2,2053,Residential,630000
"['5816','Covington','Cove','Way,','Orlando,','FL','32829]",5,3,2961,Residential,215000
"['3403','Greenwich','Village','Blvd','#104,','Orlando,','FL','32835]",2,2,1235,Residential,300000
"['5422','Old','Oak','Tree','Dr,','Orlando,','FL','32808]",3,2,1631,Residential,235000
"['6165','Carrier','Dr','#2602,','Orlando,','FL','32819]",2,2,578,Residential,335000
"['1700','Circe','Lake','Ct,','Orlando,','FL','32826]",3,2,1404,Residential,396350
"['95','Campsite','Loop,','Orlando,','FL','32824]",3,2.5,1669,Residential,217000
"['34','Gilman','Cir,','Orlando,','FL','32811]",4,1,1653,Residential,925000
"['7661','Saint','Stephens','Ct,','Orlando,','FL','32835]",4,4,3758,Residential,499900
"['1224ornerstone','Ct,','Orlando,','FL','32835]",3,2,1823,Residential,370000
"['13668','Cygnus','Dr,','Orlando,','FL','32828]",3,2.5,1806,Residential,700000
"['3109','Zaharias','Dr,','Orlando,','FL','3283]",5,3,2933,Residential,530000
"['5555','Pitch','Pine','Dr,','Orlando,','FL','32819]",3,2,1948,Residential,219900
"['5550','E','Michigan','St','#1206,','Orlando,','FL','32822]",2,1,1130,Residential,605000
"['11484','Wakeworth','St,','Orlando,','FL','3283]",4,3.5,2452,Residential,859630
"['4210','Sunset','Preserve','Blvd,','Orlando,','FL','32820]",5,3.5,4194,Residential,350000
"['619','Cave','Hollow','Ln,','Orlando,','FL','32828]",3,3,2005,Residential,370000
"['12033','Molucca','Ct,','Orlando,','FL','32837]",2,2,1222,Residential,386900
"['14','Campsite','Loop,','Orlando,','FL','32824]",3,2.5,1569,Residential,383900
"['4729','W','Concord','Ave,','Orlando,','FL','32808]",2,1,1160,Residential,369590
"['15','Campsite','Loop,','Orlando,','FL','32824]",3,2.5,1379,Residential,469000
"['Undisclosed','Address,','Orlando,','FL','32807]",4,2.5,1912,Residential,610000
